,label,filename,xmin,ymin,xmax,ymax
1218,1,10761.jpg,112.0,427.0,196.0,556.0
1219,1,10762.jpg,81.0,431.0,183.0,583.0
1220,1,10763.jpg,128.0,318.0,221.0,477.0
1221,1,10764.jpg,167.0,423.0,321.0,605.0
1222,1,10765.jpg,93.0,212.0,167.0,356.0
1223,2,10766.jpg,53.0,184.0,128.0,295.0
1224,1,10767.jpg,169.0,405.0,308.0,659.0
1225,2,10768.jpg,133.0,421.0,291.0,704.0
1226,1,10769.jpg,197.0,680.0,286.0,789.0
1227,2,10770.jpg,47.0,212.0,104.0,296.0
1228,1,10771.jpg,484.0,702.0,641.0,887.0
1229,1,10772.jpg,193.0,159.0,224.0,213.0
1230,1,10773.jpg,188.0,308.0,295.0,483.00000000000006
1231,1,10774.jpg,119.0,302.0,228.0,488.00000000000006
1232,1,10775.jpg,115.0,366.0,247.00000000000003,584.0
1233,1,10776.jpg,94.0,350.0,183.0,468.0
1234,1,10777.jpg,443.0,591.0,526.0,725.0
1235,1,10778.jpg,59.0,325.0,130.0,438.0
1236,1,10779.jpg,81.0,342.0,158.0,442.0
1237,1,10780.jpg,55.0,350.0,170.0,487.0
1238,1,10781.jpg,617.0,769.0,778.0,970.0
1239,1,10782.jpg,1226.0,1411.0,1645.0,2147.0
1240,1,10783.jpg,243.0,564.0,400.0,749.0
1241,1,10784.jpg,95.0,305.0,189.0,424.00000000000006
1242,2,10785.jpg,45.0,323.0,138.0,501.00000000000006
1243,1,10786.jpg,75.0,265.0,162.0,425.0
1244,1,10787.jpg,45.0,207.0,117.0,292.0
1245,1,10788.jpg,76.0,193.0,137.0,264.0
1246,1,10789.jpg,102.0,206.0,169.0,310.0
1247,1,10790.jpg,439.0,404.0,564.0,632.0
1248,1,10791.jpg,80.0,186.0,155.0,303.0
1249,2,10792.jpg,58.0,425.0,209.0,679.0
1250,1,10793.jpg,143.0,393.0,276.0,553.0
1251,2,10794.jpg,133.0,388.0,260.0,587.0
1252,1,10795.jpg,58.0,920.0,99.0,973.0
1253,1,10796.jpg,62.0,114.0,128.0,211.0
1254,1,10797.jpg,94.0,265.0,187.0,428.0
1255,1,10798.jpg,247.0,531.0,324.0,630.0
1256,1,10799.jpg,68.0,446.0,155.0,581.0
1257,2,10800.jpg,122.0,135.0,260.0,249.00000000000003
1258,1,10801.jpg,75.0,434.0,231.0,588.0
1259,1,10802.jpg,385.0,718.0,500.0,907.0
1260,1,10803.jpg,214.0,381.0,333.0,542.0
1261,1,10804.jpg,54.0,314.0,146.0,496.0
1262,1,10805.jpg,126.0,626.0,187.0,705.0
1263,1,10806.jpg,127.0,710.0,206.0,821.0
1264,1,10807.jpg,264.0,585.0,395.0,746.0
1265,1,10808.jpg,247.0,267.0,327.0,363.0
1266,1,10809.jpg,121.0,146.0,176.0,239.0
1267,2,10810.jpg,167.0,465.0,375.0,787.0000000000001
1268,2,10811.jpg,120.0,287.0,234.0,486.0
1269,1,10812.jpg,281.0,440.0,436.0,619.0
1270,1,10813.jpg,127.0,361.0,237.0,507.0
1271,1,10814.jpg,162.0,389.0,267.0,556.0
1272,1,10815.jpg,517.0,554.0,615.0,644.0
1273,1,10816.jpg,184.0,313.0,305.0,439.0
1274,1,10817.jpg,163.0,290.0,241.00000000000003,394.0
1275,1,10818.jpg,303.0,195.0,368.0,280.0
1276,1,10819.jpg,247.0,429.0,352.0,570.0
1277,1,10820.jpg,112.0,268.0,202.0,437.0
1278,1,10821.jpg,134.0,473.0,205.0,558.0
1279,1,10822.jpg,106.0,144.0,154.0,222.0
1280,1,10823.jpg,232.0,333.0,282.0,413.0
1281,1,10824.jpg,389.0,419.0,488.0,560.0
1282,1,10825.jpg,170.0,372.0,273.0,510.0
1283,2,10826.jpg,279.0,307.0,377.0,421.0
1284,2,10827.jpg,358.0,366.0,461.0,508.0
1285,1,10828.jpg,154.0,378.0,286.0,611.0
1286,1,10829.jpg,121.0,185.0,182.0,251.0
1287,1,10830.jpg,168.0,256.0,218.0,321.0
1288,2,10831.jpg,121.0,470.0,262.0,722.0
1289,1,10832.jpg,114.0,277.0,203.0,430.0
1290,1,10833.jpg,294.0,339.0,461.0,594.0
1291,1,10834.jpg,89.0,564.0,212.0,763.0
1292,1,10835.jpg,151.0,400.0,293.0,651.0
1293,1,10836.jpg,106.0,292.0,200.0,458.0
1294,1,10837.jpg,306.0,220.0,376.00000000000006,297.0
1295,1,10838.jpg,156.0,359.0,264.0,493.0
1296,2,10839.jpg,258.0,201.0,313.0,285.0
1297,2,10840.jpg,72.0,188.0,152.0,297.0
1298,2,10841.jpg,26.0,284.0,135.0,445.00000000000006
1299,1,10842.jpg,145.0,398.0,291.0,592.0
1300,2,10843.jpg,107.0,233.0,223.0,430.0
1301,1,10844.jpg,166.0,498.0,314.0,699.0
0,1,6939.jpg,283.0,465.0,457.0,739.0
1,1,6940.jpg,31.0,335.0,113.0,463.0
2,2,6941.jpg,127.0,236.00000000000003,199.0,363.0
3,1,6942.jpg,358.0,166.0,522.0,439.0
4,1,6943.jpg,138.0,575.0,281.0,815.0
5,1,6944.jpg,175.0,293.0,270.0,466.0
6,1,6945.jpg,537.0,395.0,592.0,474.00000000000006
7,2,6946.jpg,62.0,379.0,122.0,502.0
8,1,6947.jpg,151.0,307.0,262.0,446.0
9,1,6948.jpg,389.0,579.0,505.0,753.0
10,1,6949.jpg,125.0,692.0,217.0,801.0
11,2,6950.jpg,91.0,234.0,175.0,389.0
12,1,6951.jpg,100.0,271.0,197.0,395.0
13,1,6952.jpg,100.0,163.0,143.0,240.0
14,1,6953.jpg,101.0,214.0,170.0,302.0
15,1,6954.jpg,166.0,359.0,284.0,515.0
16,1,6955.jpg,87.0,241.00000000000003,184.0,355.0
17,1,6956.jpg,186.0,531.0,292.0,661.0
18,1,6957.jpg,201.0,319.0,296.0,480.0
19,1,6958.jpg,123.0,323.0,243.0,462.0
20,1,6959.jpg,177.0,431.0,292.0,588.0
21,1,6960.jpg,77.0,486.0,184.0,614.0
22,2,6961.jpg,77.0,172.0,143.0,282.0
23,1,6962.jpg,3.0,373.0,69.0,468.00000000000006
24,1,6963.jpg,108.0,109.0,282.0,381.0
25,1,6964.jpg,100.0,267.0,217.0,468.0
26,1,6965.jpg,111.0,215.0,184.0,348.0
27,1,6966.jpg,287.0,228.0,390.0,418.0
28,1,6967.jpg,230.0,438.0,374.0,684.0
29,1,6968.jpg,146.0,483.00000000000006,299.0,677.9999999999999
30,1,6969.jpg,338.0,731.0,442.0,919.0
31,1,6970.jpg,93.0,506.0,239.0,735.0
32,1,6971.jpg,165.0,257.0,234.0,391.0
33,1,6972.jpg,122.0,295.0,210.0,452.0
34,1,6973.jpg,112.0,339.0,218.0,528.0
35,1,6974.jpg,98.0,335.0,207.0,519.0
36,1,6975.jpg,209.0,607.0,285.0,742.0
37,1,6976.jpg,179.0,613.0,235.0,713.0
38,1,6977.jpg,603.0,780.0,760.0,1066.0
39,1,6978.jpg,137.0,375.0,263.0,588.0
40,2,6979.jpg,149.0,312.0,245.0,489.00000000000006
41,1,6980.jpg,290.0,681.0,407.0,887.0
42,1,6981.jpg,133.0,358.0,245.0,562.0
43,1,6982.jpg,143.0,354.0,251.0,520.0
44,1,6983.jpg,162.0,218.00000000000003,222.0,282.0
45,2,6984.jpg,595.0,587.0,771.0,878.0000000000001
46,1,6985.jpg,132.0,341.0,210.0,443.0
47,1,6986.jpg,233.0,249.0,301.0,332.0
48,1,6987.jpg,38.99999999999999,430.0,146.0,610.0
49,2,6988.jpg,313.0,523.0,434.0,751.0
50,1,6989.jpg,257.0,373.0,335.0,469.0
51,1,6990.jpg,41.0,285.0,173.0,450.0
52,1,6991.jpg,184.0,187.0,243.0,267.0
53,1,6992.jpg,120.0,337.0,223.00000000000003,465.0
54,2,6993.jpg,178.0,501.0,323.0,752.0
55,1,6994.jpg,309.0,466.0,427.0,595.0
56,1,6995.jpg,97.0,243.00000000000003,227.0,441.0
57,2,6996.jpg,239.0,266.0,318.0,403.0
58,1,6997.jpg,223.0,454.0,318.0,574.0
59,1,6998.jpg,79.0,384.0,206.0,542.0
60,1,6999.jpg,45.0,332.0,165.0,515.0
61,1,7000.jpg,244.0,511.0,391.0,778.0
62,1,7001.jpg,177.0,253.0,251.0,378.0
63,1,7002.jpg,257.0,378.0,323.0,449.0
64,1,7003.jpg,96.0,665.0,177.0,796.0
65,1,7004.jpg,102.0,309.0,212.0,489.0
66,1,7005.jpg,94.0,209.0,175.0,352.0
67,1,7006.jpg,374.0,457.0,431.0,539.0
68,1,7007.jpg,147.0,273.0,230.0,412.0
69,1,7008.jpg,93.0,306.0,198.0,424.0
70,1,7009.jpg,511.0,899.0,602.0000000000001,1025.0
71,1,7010.jpg,70.0,181.00000000000003,151.0,309.0
72,2,7011.jpg,97.0,231.0,186.0,426.0
73,1,7012.jpg,240.0,330.0,350.0,518.0
74,1,7013.jpg,422.0,578.0,543.0,735.0
75,1,7014.jpg,64.0,223.0,141.0,346.00000000000006
76,1,7015.jpg,71.0,332.0,171.0,447.0
77,1,7016.jpg,132.0,190.0,195.0,295.0
78,1,7017.jpg,121.0,360.0,234.0,524.0
79,1,7018.jpg,50.0,112.0,126.0,218.00000000000003
80,1,7019.jpg,139.0,149.0,289.0,342.0
81,1,7020.jpg,166.0,411.0,290.0,571.0
82,1,7021.jpg,47.0,274.0,126.0,393.0
83,1,7022.jpg,117.0,476.0,175.0,558.0
84,1,7023.jpg,110.0,341.0,207.0,464.0
85,2,7024.jpg,117.0,93.0,190.0,214.0
86,2,7025.jpg,107.0,566.0,242.0,769.0
87,1,7026.jpg,202.0,381.0,345.0,618.0
88,1,7027.jpg,2.0,212.0,88.0,323.0
89,1,7028.jpg,114.0,375.0,234.0,529.0
90,1,7029.jpg,145.0,417.0,279.0,668.0
91,1,7030.jpg,163.0,297.0,232.0,398.0
92,1,7031.jpg,108.0,488.0,162.0,553.0
93,2,7032.jpg,244.0,376.0,348.0,563.0
94,1,7033.jpg,168.0,704.0,253.0,828.0
95,1,7034.jpg,127.0,413.0,198.0,513.0
96,2,7035.jpg,34.0,198.0,100.0,324.0
97,1,7036.jpg,215.0,501.00000000000006,382.0,707.9999999999999
98,1,7037.jpg,88.0,247.0,164.0,382.0
99,2,7038.jpg,151.0,439.0,294.0,622.0
100,1,7039.jpg,115.0,344.0,237.0,566.0
101,1,7040.jpg,142.0,294.0,235.0,413.0
102,2,7041.jpg,229.0,317.0,299.0,431.0
103,2,7042.jpg,249.0,461.00000000000006,421.0,738.0
104,1,7043.jpg,128.0,477.0,168.0,525.0
105,1,7044.jpg,251.0,446.0,364.0,641.0
106,2,7045.jpg,73.0,211.0,127.0,331.0
107,1,7046.jpg,65.0,416.0,117.0,483.0
108,1,7047.jpg,70.0,216.0,143.0,341.0
109,1,7048.jpg,27.0,255.0,88.0,368.0
110,1,7049.jpg,128.0,466.0,291.0,754.0
111,1,7050.jpg,193.0,462.0,259.0,555.0
112,1,7051.jpg,104.0,216.0,176.0,343.0
113,1,7052.jpg,249.0,478.0,390.0,745.0
114,1,7053.jpg,257.0,318.0,385.0,527.0
115,1,7054.jpg,93.0,285.0,188.0,436.0
116,1,7055.jpg,125.0,411.0,261.0,574.0
117,1,7056.jpg,234.0,747.0,405.0,960.0
118,1,7057.jpg,109.0,282.0,208.0,453.0
119,2,7058.jpg,93.0,420.0,232.0,672.0000000000001
120,2,7059.jpg,53.0,454.0,126.0,587.0
121,1,7060.jpg,382.0,824.0000000000001,495.0,954.0
122,1,7061.jpg,111.0,167.0,162.0,230.0
123,2,7062.jpg,138.0,262.0,221.00000000000003,402.00000000000006
124,2,7063.jpg,52.99999999999999,146.0,123.0,248.0
125,1,7064.jpg,354.0,401.0,514.0,560.0
126,1,7065.jpg,92.0,222.0,186.0,377.0
127,1,7066.jpg,218.0,308.0,329.0,493.0
128,1,7067.jpg,107.0,344.0,221.0,490.0
129,1,7068.jpg,258.0,599.0,312.0,703.0000000000001
130,1,7069.jpg,249.0,485.0,352.0,603.0
131,1,7070.jpg,131.0,505.0,273.0,736.0
132,2,7071.jpg,605.0,549.0,787.0,846.0
133,1,7072.jpg,232.00000000000003,501.0,302.0,636.0
134,2,7073.jpg,196.0,602.0,321.0,837.0000000000001
135,1,7074.jpg,87.0,287.0,202.0,422.0
136,1,7075.jpg,187.0,727.0,228.0,788.0
137,1,7076.jpg,137.0,334.0,263.0,537.0
138,1,7077.jpg,448.0,289.0,508.0,383.0
139,2,7078.jpg,68.0,494.0,151.0,631.0
140,2,7079.jpg,70.0,235.00000000000003,181.0,422.00000000000006
141,1,7080.jpg,115.0,367.0,229.0,512.0
142,1,7081.jpg,177.0,428.00000000000006,317.0,612.0
143,1,7082.jpg,128.0,382.0,263.0,616.0
144,1,7083.jpg,145.0,296.0,245.0,418.0
145,1,7084.jpg,175.0,542.0,381.0,780.0
146,1,7085.jpg,110.0,343.0,190.0,450.0
147,2,7086.jpg,165.0,462.0,341.0,760.0
148,1,7087.jpg,101.0,233.0,182.0,375.0
149,1,7088.jpg,164.0,513.0,331.0,793.0
150,1,7089.jpg,92.0,189.0,157.0,255.0
151,1,7090.jpg,485.0,512.0,550.0,597.0
152,1,7091.jpg,115.0,352.0,236.0,576.0
153,1,7092.jpg,77.0,193.0,145.0,269.0
154,1,7093.jpg,143.0,206.0,205.0,286.0
155,1,7094.jpg,611.0,973.0,764.0,1162.0
156,1,7095.jpg,145.0,539.0,305.0,801.0
157,1,7096.jpg,136.0,847.9999999999999,250.0,1006.0
158,1,7097.jpg,160.0,395.0,282.0,622.0
159,1,7098.jpg,139.0,204.0,233.0,294.0
160,1,7099.jpg,148.0,431.0,281.0,585.0
161,1,7100.jpg,137.0,409.0,283.0,654.0
162,1,7101.jpg,102.0,626.0,149.0,682.0
163,2,7102.jpg,90.0,496.0,189.0,621.0
164,1,7103.jpg,173.0,405.00000000000006,323.0,654.0
165,1,7104.jpg,133.0,393.0,250.00000000000003,546.0
166,1,7105.jpg,133.0,392.0,256.0,558.0
167,1,7106.jpg,100.0,238.0,205.0,355.0
168,1,7107.jpg,184.0,292.0,269.0,451.0
169,2,7108.jpg,40.0,211.0,103.0,323.00000000000006
170,1,7109.jpg,95.0,356.0,231.0,542.0
171,1,7110.jpg,101.0,305.0,185.0,407.0
172,1,7111.jpg,148.0,568.0,255.0,728.0000000000001
173,1,7112.jpg,75.0,177.0,165.0,327.0
174,1,7113.jpg,116.0,388.0,155.99999999999997,435.0
175,1,7114.jpg,116.0,329.0,225.0,460.00000000000006
176,1,7115.jpg,62.0,119.0,119.0,201.0
177,1,7116.jpg,237.0,429.0,422.0,674.0
178,2,7117.jpg,147.0,476.0,306.0,686.9999999999999
179,1,7118.jpg,58.0,150.0,114.0,243.0
180,1,7119.jpg,141.0,266.0,236.0,385.0
181,1,7120.jpg,175.0,487.0,309.0,652.9999999999999
182,1,7121.jpg,114.0,548.0,188.0,674.0
183,1,7122.jpg,263.0,334.0,348.0,495.0
184,2,7123.jpg,105.0,175.0,166.0,252.0
185,1,7124.jpg,78.0,234.0,136.0,305.0
186,1,7125.jpg,95.0,299.0,180.0,403.0
187,1,7126.jpg,138.0,864.0,257.0,1026.0
188,1,7127.jpg,1484.0,2407.0,1790.0,2791.0
189,1,7128.jpg,93.0,260.0,184.0,423.0
190,1,7129.jpg,67.0,556.0,172.0,769.0
191,1,7130.jpg,154.0,460.0,290.0,644.0
192,1,7131.jpg,99.0,236.0,194.0,374.0
193,1,7132.jpg,229.0,264.0,317.0,413.0
194,1,7133.jpg,132.0,297.0,221.0,403.0
195,1,7134.jpg,110.0,573.0,192.0,704.0
196,1,7135.jpg,311.0,168.0,358.0,238.0
197,1,7136.jpg,124.0,344.0,250.0,569.0
198,1,7137.jpg,92.0,309.0,182.0,434.0
199,1,7138.jpg,184.0,270.0,285.0,454.0
200,2,7139.jpg,562.0,1038.0,669.0,1225.0
201,1,7140.jpg,6.0,825.0,81.0,927.0
202,1,7141.jpg,87.0,261.0,181.0,376.0
203,1,7142.jpg,92.0,219.0,181.0,361.0
204,1,7143.jpg,339.0,694.0,438.0,857.0
205,1,7144.jpg,266.0,381.0,396.0,568.0
206,1,7145.jpg,62.0,230.0,135.0,354.0
207,2,7146.jpg,592.0,791.0,767.0,1056.0
208,1,7147.jpg,239.0,423.0,362.0,571.0
209,1,7148.jpg,406.0,546.0,546.0,725.0
210,2,7149.jpg,136.0,311.0,277.0,509.0
211,1,7150.jpg,95.0,170.0,140.0,251.0
212,1,7151.jpg,38.99999999999999,277.0,103.0,387.00000000000006
213,1,7152.jpg,98.0,244.0,182.0,346.0
214,1,7153.jpg,132.0,328.0,258.0,534.0
215,2,7154.jpg,134.0,410.0,240.0,571.0
216,1,7155.jpg,166.0,641.0,319.0,843.0
217,2,7156.jpg,452.0,516.0,590.0,756.0
218,2,7157.jpg,183.0,189.0,252.0,282.0
219,1,7158.jpg,93.0,346.0,206.0,533.0
220,2,7159.jpg,50.0,149.0,107.0,250.0
221,1,7160.jpg,80.0,132.0,139.0,222.0
222,1,7161.jpg,51.0,425.0,119.0,538.0
223,1,7162.jpg,134.0,135.0,192.0,218.0
224,1,7163.jpg,144.0,324.0,254.00000000000003,447.0
225,1,7164.jpg,119.0,348.0,224.0,532.0
226,1,7165.jpg,244.0,485.0,363.0,673.0
227,2,7166.jpg,174.0,462.0,361.0,714.0
228,1,7167.jpg,183.0,515.0,306.0,677.0
229,1,7168.jpg,154.0,483.0,277.0,634.0
230,1,7169.jpg,126.0,304.0,275.0,450.0
231,1,7170.jpg,173.0,323.0,236.0,403.0
232,2,7171.jpg,80.0,583.0,298.0,1002.0
233,1,7172.jpg,69.0,402.0,187.0,589.0
234,1,7173.jpg,112.0,388.0,233.0,530.0
235,1,7174.jpg,170.0,156.0,244.0,250.0
236,1,7175.jpg,54.0,345.0,113.0,448.0
237,2,7176.jpg,110.0,268.0,193.0,411.0
238,1,7177.jpg,244.0,361.0,386.0,524.0
239,1,7178.jpg,240.0,484.0,356.0,672.0
240,1,7179.jpg,40.0,254.0,108.0,371.0
241,1,7180.jpg,178.0,423.0,309.0,589.0
242,1,7181.jpg,103.0,167.0,206.0,303.0
243,2,7182.jpg,135.0,456.0,319.0,667.0
244,2,7183.jpg,99.0,257.0,214.0,454.0
245,2,7184.jpg,193.0,334.0,386.0,628.0
246,1,7185.jpg,145.0,374.0,292.0,525.0
247,1,7186.jpg,292.0,420.0,346.0,487.0
248,1,7187.jpg,167.0,414.0,279.0,554.0
249,1,7188.jpg,126.0,279.0,216.0,445.0
250,1,7189.jpg,90.0,238.0,170.0,311.0
251,1,7190.jpg,247.0,527.0,321.0,668.0
252,1,7191.jpg,197.0,332.0,296.0,496.0
253,1,7192.jpg,144.0,467.0,308.0,719.0
254,2,7193.jpg,91.0,247.00000000000003,180.0,392.0
255,1,7194.jpg,134.0,243.00000000000003,258.0,438.0
256,1,7195.jpg,647.0,292.0,707.0,392.0
257,1,7196.jpg,103.0,376.0,215.0,539.0
258,2,7197.jpg,89.0,333.0,196.0,507.00000000000006
259,1,7198.jpg,55.0,582.0,221.0,806.0
260,1,7199.jpg,222.0,268.0,288.0,348.0
261,2,7200.jpg,28.0,235.0,87.0,348.00000000000006
262,1,7201.jpg,126.0,387.0,233.0,521.0
263,2,7202.jpg,92.0,241.0,144.0,328.0
264,1,7203.jpg,182.0,463.0,272.0,584.0
265,1,7204.jpg,142.0,256.0,215.0,353.0
266,1,7205.jpg,95.0,269.0,187.0,424.0
267,1,7206.jpg,135.0,391.0,250.0,582.0
268,2,7207.jpg,106.0,255.0,254.0,485.0
269,2,7208.jpg,364.0,446.0,496.0,617.0
270,2,7209.jpg,484.00000000000006,548.0,589.0,735.0
271,1,7210.jpg,86.0,571.0,229.0,734.9999999999999
272,1,7211.jpg,28.0,365.0,124.0,523.0
273,1,7212.jpg,159.0,328.0,267.0,464.0
274,1,7213.jpg,99.0,256.0,182.0,359.0
275,1,7214.jpg,83.0,235.0,174.0,383.0
276,1,7215.jpg,174.0,535.0,338.0,745.0
277,1,7216.jpg,156.0,275.0,287.0,488.00000000000006
278,1,7217.jpg,203.0,478.0,314.0,619.0
279,1,7218.jpg,138.0,416.0,235.00000000000003,538.0
280,1,7219.jpg,183.0,429.0,285.0,565.0
281,1,7220.jpg,193.0,578.0,341.0,783.0
282,1,7221.jpg,147.0,300.0,265.0,421.0
283,2,7222.jpg,68.0,422.0,206.0,670.0000000000001
284,2,7223.jpg,48.0,114.0,114.0,213.00000000000003
285,2,7224.jpg,31.0,231.0,111.0,345.0
286,1,7225.jpg,371.0,522.0,456.0,682.0
287,1,7226.jpg,104.0,233.0,185.0,372.0
288,1,7227.jpg,541.0,578.0,698.0,829.0
289,1,7228.jpg,284.0,138.0,395.0,290.0
290,1,7229.jpg,117.0,327.0,220.0,460.0
291,1,7230.jpg,248.0,481.0,385.0,659.0
292,1,7231.jpg,253.0,674.0,309.0,770.0
293,1,7232.jpg,115.0,339.0,213.0,480.00000000000006
294,1,7233.jpg,212.00000000000003,321.0,321.0,514.0
295,1,7234.jpg,557.0,579.0,668.0,754.0
296,1,7235.jpg,368.0,203.0,517.0,363.00000000000006
297,1,7236.jpg,129.0,236.0,242.0,394.0
298,1,7237.jpg,158.0,297.0,340.0,538.0
299,1,7238.jpg,361.00000000000006,475.0,500.0,666.0
300,1,7239.jpg,283.0,653.0,334.0,713.0
301,1,7240.jpg,306.0,310.0,386.0,449.00000000000006
302,2,7241.jpg,186.0,173.0,264.0,291.0
303,2,7242.jpg,332.0,422.0,421.0,567.0
304,1,7243.jpg,88.0,263.0,173.0,365.0
305,2,7244.jpg,185.0,242.0,303.0,421.0
306,1,7245.jpg,97.0,450.0,197.0,609.0
307,1,7246.jpg,90.0,298.0,179.0,445.0
308,1,7247.jpg,171.0,520.0,225.00000000000003,614.0
309,1,7248.jpg,135.0,229.0,215.0,353.0
310,2,7249.jpg,191.0,162.0,262.0,250.0
311,1,7250.jpg,200.0,391.0,309.0,534.0
312,1,7251.jpg,226.0,500.0,299.0,614.0
313,1,7252.jpg,121.0,618.0,181.0,694.0
314,1,7253.jpg,156.0,316.0,262.0,500.0
315,2,7254.jpg,107.0,428.0,197.0,578.0
316,1,7255.jpg,152.0,330.0,278.0,541.0
317,1,7256.jpg,107.0,389.0,220.0,534.0
318,2,7257.jpg,92.0,243.00000000000003,197.0,419.00000000000006
319,1,7258.jpg,181.0,347.0,277.0,466.0
320,1,7259.jpg,218.0,364.0,315.0,547.0
321,1,7260.jpg,76.0,360.0,163.99999999999997,471.0
322,1,7261.jpg,124.0,371.0,261.0,593.0
323,1,7262.jpg,117.0,306.0,181.0,418.0
324,1,7263.jpg,65.0,344.0,166.0,472.0
325,1,7264.jpg,100.0,260.0,210.0,385.0
326,2,7265.jpg,51.99999999999999,359.0,180.0,579.0
327,1,7266.jpg,222.0,284.0,329.0,456.0
328,1,7267.jpg,184.0,373.0,291.0,547.0
329,1,7268.jpg,134.0,379.0,248.0,529.0
330,1,7269.jpg,91.0,269.0,173.0,375.0
331,2,7270.jpg,76.0,231.0,164.0,347.00000000000006
332,1,7271.jpg,118.0,363.0,249.0,576.0
333,2,7272.jpg,366.0,427.0,477.0,579.0
334,1,7273.jpg,221.0,317.0,265.0,380.0
335,2,7274.jpg,550.0,470.0,627.0,602.0
336,1,7275.jpg,342.0,492.0,458.0,652.0
337,1,7276.jpg,133.0,409.0,280.0,655.0000000000001
338,1,7277.jpg,55.0,442.0,121.0,523.0
339,1,7278.jpg,107.0,278.0,164.0,347.0
340,1,7279.jpg,127.0,314.0,221.0,431.0
341,2,7280.jpg,25.0,537.0,214.0,762.0
342,1,7281.jpg,175.0,346.0,251.0,450.0
343,1,7282.jpg,234.0,267.0,329.0,433.0
344,1,7283.jpg,97.0,203.0,154.0,278.0
345,1,7284.jpg,102.0,314.0,202.0,441.0
346,2,7285.jpg,129.0,522.0,224.0,639.0
347,2,7286.jpg,97.0,563.0,292.0,989.0
348,1,7287.jpg,32.0,337.0,140.0,505.0
349,1,7288.jpg,230.0,498.0,369.0,729.0
350,2,7289.jpg,79.0,564.0,175.0,764.0
351,1,7290.jpg,138.0,294.0,231.0,413.0
352,1,7291.jpg,334.0,860.0,446.00000000000006,1041.0
353,1,7292.jpg,165.0,436.0,307.0,617.0
354,1,7293.jpg,120.0,384.0,233.0,529.0
355,1,7294.jpg,193.0,290.0,345.0,504.0
356,1,7295.jpg,215.0,260.0,294.0,357.0
357,1,7296.jpg,231.0,484.0,419.0,688.0
358,1,7297.jpg,170.0,442.0,294.0,667.0
359,1,7298.jpg,105.0,116.0,225.0,315.0
360,1,7299.jpg,168.0,324.0,265.0,476.0
361,1,7300.jpg,96.0,235.00000000000003,211.0,407.0
362,1,7301.jpg,129.0,271.0,278.0,517.0
363,1,7302.jpg,22.0,134.0,125.0,303.0
364,1,7303.jpg,166.0,314.0,247.0,469.0
365,1,7304.jpg,78.0,501.0,189.0,669.0
366,2,7305.jpg,40.0,290.0,138.0,453.0
367,2,7306.jpg,127.0,326.0,221.0,475.0
368,2,7307.jpg,120.0,264.0,237.0,439.0
369,1,7308.jpg,106.0,290.0,239.0,488.0
370,1,7309.jpg,114.0,380.0,228.0,517.0
371,1,7310.jpg,104.0,191.0,183.0,315.0
372,2,7311.jpg,191.0,249.0,250.0,319.0
373,1,7312.jpg,160.0,406.0,303.0,667.0
374,1,7313.jpg,83.0,146.0,124.0,212.0
375,2,7314.jpg,334.0,408.0,510.00000000000006,685.0
376,1,7315.jpg,162.0,481.0,311.0,682.0
377,1,7316.jpg,168.0,367.0,311.0,549.0
378,1,7317.jpg,267.0,298.0,345.0,401.0
379,1,7318.jpg,101.0,310.0,206.0,489.00000000000006
380,1,7319.jpg,101.0,437.0,171.0,520.0
381,1,7320.jpg,68.0,822.0,115.0,896.0
382,1,7321.jpg,147.0,326.0,258.0,461.0
383,2,7322.jpg,68.0,214.0,139.0,300.0
384,1,7323.jpg,113.0,235.0,197.0,389.0
385,1,7324.jpg,140.0,352.0,240.0,540.0
386,1,7325.jpg,71.0,235.00000000000003,134.0,324.0
387,1,7326.jpg,181.0,328.0,258.0,434.0
388,1,7327.jpg,533.0,545.0,603.0,639.0
389,1,7328.jpg,153.0,279.0,234.0,419.0
390,1,7329.jpg,162.0,440.0,290.0,604.0
391,1,7330.jpg,130.0,281.0,211.0,397.0
392,1,7331.jpg,208.0,711.0,259.0,793.9999999999999
393,1,7332.jpg,101.0,311.0,184.0,418.0
394,2,7333.jpg,378.0,232.0,423.0,277.0
395,1,7334.jpg,112.0,312.0,201.0,428.0
396,1,7335.jpg,94.0,339.0,213.0,475.0
397,1,7336.jpg,263.0,384.0,368.0,504.00000000000006
398,1,7337.jpg,119.0,226.0,190.0,321.0
399,1,7338.jpg,85.0,271.0,162.0,370.0
400,1,7339.jpg,146.0,339.0,255.0,541.0
401,1,7340.jpg,143.0,609.0,205.0,686.0
402,1,7341.jpg,92.0,270.0,190.0,436.0
403,1,7342.jpg,243.0,374.0,359.0,588.0
404,1,7343.jpg,153.0,196.0,220.0,320.0
405,1,7344.jpg,157.0,278.0,234.0,419.0
406,1,7345.jpg,172.0,445.00000000000006,307.0,669.0
407,2,7346.jpg,39.0,194.0,101.0,302.0
408,1,7347.jpg,44.0,132.0,81.0,182.0
409,1,7348.jpg,18.0,136.0,125.0,306.0
410,1,7349.jpg,106.0,186.0,160.0,251.0
411,1,7350.jpg,114.0,335.0,224.0,468.0
412,1,7351.jpg,118.0,237.0,172.0,300.0
413,1,7352.jpg,184.0,322.0,260.0,424.0
414,2,7353.jpg,54.0,107.0,104.0,187.0
415,1,7354.jpg,119.0,297.0,226.0,482.0
416,1,7355.jpg,135.0,410.0,263.0,567.0
